field_id,lucode,crop_name,fs25_fruit,category,area_ha,priority
field_9360,AC65,Other Arable,wheat,arable,0.416,3
field_9361,AC65,Other Arable,wheat,arable,0.416,3
field_9362,AC65,Other Arable,wheat,arable,0.416,3
field_9363,AC65,Other Arable,wheat,arable,0.416,3
field_9364,AC65,Other Arable,wheat,arable,0.416,3
field_9365,AC65,Other Arable,wheat,arable,0.416,3
field_9366,AC65,Other Arable,wheat,arable,0.416,3
field_9367,AC65,Other Arable,wheat,arable,0.416,3
field_9368,AC65,Other Arable,wheat,arable,0.416,3
field_9369,AC68,Soft Fruit/Orchards,grass,grassland,0.416,3
field_9370,LG14,Rough Grassland,grass,grassland,0.416,3
field_9371,LG14,Rough Grassland,grass,grassland,0.416,3
field_9372,LG14,Rough Grassland,grass,grassland,0.416,3
field_9373,LG14,Rough Grassland,grass,grassland,0.416,3
field_9374,LG14,Rough Grassland,grass,grassland,0.416,3
field_9375,LG14,Rough Grassland,grass,grassland,0.416,3
field_9376,LG14,Rough Grassland,grass,grassland,0.416,3
field_9377,LG14,Rough Grassland,grass,grassland,0.416,3
field_9378,LG14,Rough Grassland,grass,grassland,0.416,3
field_9379,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9380,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9381,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9382,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9383,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9384,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9385,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9386,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9387,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9388,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9389,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9390,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9391,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9392,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9393,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9394,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9395,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9396,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9397,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9398,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9399,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9400,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9401,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9402,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9403,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9404,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9405,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9406,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9407,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9408,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9409,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9410,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9411,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9412,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9413,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9414,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9415,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9416,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9417,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9418,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9419,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9420,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9421,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9422,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9423,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9424,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9425,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9426,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9427,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9428,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9429,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9430,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9431,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9432,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9433,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9434,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9435,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9436,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9437,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9438,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9439,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9440,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9441,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9442,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9443,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9444,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9445,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9446,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9447,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9448,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9449,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9450,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9451,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9452,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9453,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9454,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9455,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9456,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9457,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9458,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9459,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9460,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9461,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9462,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9463,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9464,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9465,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9466,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9467,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9468,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9469,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9470,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9471,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9472,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9473,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9474,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9475,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9476,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9477,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9478,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9479,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9480,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9481,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9482,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9483,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9484,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9485,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9486,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9487,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9488,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9489,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9490,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9491,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9492,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9493,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9494,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9495,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9496,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9497,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9498,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9499,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9500,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9501,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9502,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9503,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9504,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9505,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9506,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9507,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9508,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9509,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9510,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9511,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9512,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9513,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9514,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9515,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9516,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9517,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9518,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9519,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9520,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9521,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9522,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9523,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9524,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9525,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9526,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9527,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9528,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9529,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9530,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9531,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9532,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9533,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9534,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9535,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9536,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9537,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9538,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9539,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9540,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9541,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9542,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9543,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9544,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9545,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9546,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9547,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9548,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9549,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9550,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9551,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9552,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9553,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9554,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9555,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9556,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9557,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9558,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9559,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9560,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9561,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9562,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9563,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9564,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9565,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9566,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9567,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9568,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9569,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9570,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9571,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9572,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9573,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9574,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9575,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9576,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9577,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9578,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9579,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9580,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9581,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9582,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9583,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9584,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9585,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9586,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9587,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9588,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9589,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9590,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9591,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9592,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9593,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9594,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9595,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9596,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9597,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9598,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9599,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9600,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9601,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9602,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9603,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9604,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9605,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9606,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9607,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9608,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9609,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9610,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9611,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9612,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9613,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9614,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9615,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9616,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9617,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9618,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9619,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9620,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9621,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9622,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9623,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9624,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9625,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9626,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9627,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9628,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9629,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9630,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9631,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9632,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9633,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9634,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9635,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9636,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9637,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9638,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9639,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9640,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9641,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9642,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9643,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9644,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9645,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9646,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9647,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9648,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9649,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9650,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9651,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9652,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9653,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9654,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9655,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9656,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9657,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9658,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9659,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9660,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9661,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9662,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9663,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9664,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9665,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9666,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9667,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9668,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9669,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9670,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9671,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9672,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9673,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9674,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9675,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9676,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9677,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9678,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9679,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9680,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9681,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9682,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9683,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9684,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9685,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9686,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9687,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9688,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9689,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9690,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9691,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9692,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9693,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9694,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9695,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
field_9696,AC66,Fallow/Bare Land,N/A,fallow,0.416,4
